DATA;HORA;PRECIPITACAO_TOTAL;PRESSAO_ATMOSFERICA_NA_ESTACAO;IRRADICAO_GLOBAL;TEMPERATURA_AR;TEMPERATURA_MAX;TEMPERATURA_MIN;DIRECAO_VENTO;RAJADA_MAX_VENTO;VELOCIDADE_VENTO
2020-11-17;10;0.0;908.2;369.0;17.3;17.4;17.0;126;3.1;1.3
2020-11-17;11;0.0;908.2;519.1;18.3;18.3;17.3;86;3.7;1.4
2020-11-17;12;0.0;908.0;1434.7;20.7;21.3;18.2;59;4.0;1.5
2020-11-17;13;0.0;908.1;755.1;19.9;20.8;19.8;100;4.0;1.9
2020-11-17;14;0.0;907.6;1713.9;22.0;22.9;19.8;112;4.4;1.6
2020-11-17;15;0.0;906.6;3179.5;23.2;23.3;21.7;61;6.9;3.5
2020-11-17;16;0.0;906.2;2620.8;22.7;24.3;22.3;52;6.9;2.8
2020-11-17;17;0.0;905.5;2840.4;23.2;24.9;22.7;98;7.1;3.7
2020-11-17;18;0.0;904.8;2214.1;23.0;24.7;22.5;87;7.1;3.6
2020-11-17;19;0.0;905.7;1105.9;20.0;23.6;19.7;74;8.0;3.8
2020-11-17;20;0.0;906.2;269.1;17.6;19.9;17.6;81;9.0;4.0
2020-11-17;21;0.0;906.5;9.5;16.8;17.6;16.8;85;8.6;3.4
2020-11-18;10;0.0;909.8;367.0;15.0;15.6;14.8;72;8.3;3.7
2020-11-18;11;1.4;909.8;309.2;14.4;15.1;14.1;77;7.6;3.1
2020-11-18;12;0.2;909.6;379.0;14.2;14.5;13.9;78;6.1;2.5
2020-11-18;13;7.6;910.5;182.5;13.6;14.3;13.6;131;4.8;0.8
2020-11-18;14;5.2;910.0;351.2;13.9;14.2;13.5;81;3.4;1.7
2020-11-18;15;3.0;908.8;473.9;14.1;14.3;13.7;94;5.4;2.3
2020-11-18;16;1.4;907.9;638.6;14.6;14.8;14.0;79;5.9;2.3
2020-11-18;17;0.0;907.3;938.5;15.3;15.6;14.5;83;6.5;2.7
2020-11-18;18;0.8;906.6;324.6;14.8;15.4;14.8;77;6.5;2.5
2020-11-18;19;2.2;907.7;125.5;14.6;15.0;14.6;144;5.2;1.6
2020-11-18;20;3.0;907.2;79.5;14.5;14.8;14.4;91;5.4;2.2
2020-11-18;21;0.2;908.0;8.3;14.4;14.6;14.4;108;5.3;1.8
2020-11-19;10;2.6;909.8;271.3;13.2;13.3;13.0;188;7.0;2.1
2020-11-19;11;1.0;910.1;1197.0;14.2;14.2;12.9;174;6.0;2.1
2020-11-19;12;0.2;910.2;1346.3;15.2;15.6;14.0;100;6.6;3.0
2020-11-19;13;0.2;910.4;1442.0;15.1;16.1;15.0;110;6.9;3.1
2020-11-19;14;1.2;910.6;1258.9;14.5;15.6;14.5;126;6.7;2.1
2020-11-19;15;0.4;910.5;1219.7;15.2;15.4;14.5;124;5.1;1.8
2020-11-19;16;0.0;910.0;2229.1;17.1;17.5;15.1;118;4.6;2.0
2020-11-19;17;0.0;909.7;2190.7;18.0;18.2;17.1;97;5.5;2.4
2020-11-19;18;0.0;909.5;1371.2;17.8;18.5;17.6;94;4.6;1.8
2020-11-19;19;0.0;909.8;623.2;17.0;18.1;17.0;105;6.4;2.7
2020-11-19;20;0.0;910.1;593.7;16.4;17.3;16.3;87;6.4;3.1
2020-11-19;21;0.0;910.5;63.0;14.9;16.4;14.9;96;6.3;2.7
2020-11-20;10;0.0;912.3;1696.0;16.2;17.1;15.0;123;4.6;1.8
2020-11-20;11;0.0;912.7;1408.4;16.4;16.8;15.9;111;4.7;1.4
2020-11-20;12;0.0;912.7;1147.9;18.0;18.0;16.1;89;3.5;0.8
2020-11-20;13;0.0;912.7;1671.0;18.6;18.6;17.4;166;3.9;1.3
2020-11-20;14;0.0;912.2;2463.6;18.6;20.4;17.8;59;4.4;1.2
2020-11-20;15;0.0;911.6;3174.7;20.9;21.7;18.4;16;4.0;1.5
2020-11-20;16;0.0;911.1;1989.0;21.5;21.8;20.0;112;4.7;2.2
2020-11-20;17;0.0;910.5;2949.9;20.7;22.8;20.7;113;5.9;2.6
2020-11-20;18;0.0;910.1;653.4;18.9;21.0;18.9;82;7.7;3.6
2020-11-20;19;0.0;910.3;1366.9;18.8;20.2;18.7;81;8.1;3.1
2020-11-20;20;0.0;910.7;572.7;16.7;19.0;16.7;95;7.5;3.2
2020-11-20;21;0.0;911.1;50.2;15.2;16.8;15.2;73;7.5;3.2
2020-11-21;10;2.6;913.3;155.6;14.1;14.4;13.7;93;4.6;0.4
2020-11-21;11;0.6;913.2;933.8;14.8;15.0;13.8;27;2.4;0.9
2020-11-21;12;0.0;913.2;2697.5;18.2;19.0;14.9;37;3.8;1.7
2020-11-21;13;0.0;912.9;2541.0;19.8;20.5;18.1;96;3.9;1.0
2020-11-21;14;0.0;912.3;3295.4;21.4;21.7;19.5;142;4.1;1.3
2020-11-21;15;0.0;911.7;2164.3;22.2;22.5;20.1;358;4.1;1.3
2020-11-21;16;0.0;911.0;1739.4;21.3;22.8;21.1;91;5.8;2.7
2020-11-21;17;0.0;910.9;1495.8;21.8;22.6;20.6;47;7.0;1.3
2020-11-21;18;0.0;910.7;2028.0;20.5;22.1;20.2;96;7.5;3.6
2020-11-21;19;0.0;911.1;1310.6;20.4;20.6;18.7;109;7.5;3.1
2020-11-21;20;0.0;911.6;395.2;17.0;20.4;17.0;73;7.9;4.0
2020-11-21;21;0.0;912.4;35.4;15.9;17.0;15.9;80;7.9;2.3
2020-11-22;10;0.0;915.6;1546.1;17.5;17.8;15.8;100;5.0;1.7
2020-11-22;11;0.0;915.8;1875.7;18.5;19.9;16.7;63;5.0;1.9
2020-11-22;12;0.0;915.5;3007.1;20.7;21.2;18.2;39;5.3;2.3
2020-11-22;13;0.0;915.1;3190.7;22.3;22.3;20.2;44;4.8;1.8
2020-11-22;14;0.0;914.7;2198.3;22.5;23.4;21.5;81;5.6;1.5
2020-11-22;15;0.0;914.2;2721.9;23.9;24.3;22.5;89;6.2;2.1
2020-11-22;16;0.0;913.6;3334.7;24.1;25.6;23.2;80;5.6;2.7
2020-11-22;17;0.0;913.5;1937.4;21.7;25.7;21.6;47;7.6;3.9
2020-11-22;18;0.2;913.6;574.5;19.2;22.0;18.7;72;9.0;3.6
2020-11-22;19;0.0;913.6;906.5;19.3;20.5;18.7;69;7.6;3.0
2020-11-22;20;0.0;914.2;616.4;18.1;19.5;18.1;85;7.9;3.5
2020-11-22;21;0.0;915.0;54.3;17.1;18.1;17.1;80;8.0;3.7
2020-11-23;10;0.0;917.4;1890.9;19.0;19.6;17.3;74;7.9;4.0
2020-11-23;11;0.0;917.6;2687.3;20.4;20.4;19.0;95;9.4;3.9
2020-11-23;12;0.0;917.5;3136.5;21.3;21.7;19.9;86;9.2;4.3
2020-11-23;13;0.0;917.4;3813.6;22.6;22.8;21.2;107;9.2;3.4
2020-11-23;14;0.0;916.9;3831.4;22.3;23.6;21.7;84;8.7;3.0
2020-11-23;15;0.0;916.3;3296.1;23.2;24.1;21.9;98;7.9;3.8
2020-11-23;16;0.0;915.9;3724.7;24.8;24.8;22.8;90;7.7;3.1
2020-11-23;17;0.0;915.4;2891.3;23.8;25.2;23.1;73;7.4;2.1
2020-11-23;18;0.0;915.1;1977.5;22.7;25.1;22.7;83;7.3;3.8
2020-11-23;19;0.0;915.2;1498.2;22.5;23.9;22.3;82;8.8;4.1
2020-11-23;20;0.0;915.3;740.4;20.5;22.5;20.5;85;7.9;3.1
2020-11-23;21;0.0;915.9;78.5;18.2;20.5;18.2;78;7.7;2.7
2020-11-24;10;0.0;917.8;1640.1;18.6;18.6;17.0;62;7.2;4.3
2020-11-24;11;0.0;918.4;2719.3;20.0;20.6;18.6;57;7.6;3.7
2020-11-24;12;0.0;918.3;3074.2;21.5;21.8;19.6;72;8.2;3.5
2020-11-24;13;0.0;917.9;3476.0;22.4;23.2;20.4;67;6.5;2.3
2020-11-24;14;0.0;917.2;3845.0;24.2;24.4;22.4;68;6.8;2.7
2020-11-24;15;0.0;916.6;3781.4;24.6;25.2;23.8;92;6.6;3.1
2020-11-24;16;0.0;915.7;3191.0;25.2;25.7;24.3;74;7.2;3.2
2020-11-24;17;0.0;915.2;3369.3;25.1;26.6;24.9;56;8.2;3.7
2020-11-24;18;0.0;914.5;2148.2;25.0;25.8;24.3;53;8.4;3.6
2020-11-24;19;0.0;914.5;1592.7;23.8;25.0;23.7;75;8.6;3.7
2020-11-24;20;0.0;914.7;704.2;21.2;23.8;21.2;82;8.7;2.8
2020-11-24;21;0.0;915.0;72.9;19.5;21.2;19.4;71;6.7;3.2
2020-11-25;10;0.0;916.5;1808.9;21.1;21.6;19.8;77;5.2;2.3
2020-11-25;11;0.0;916.5;2570.6;22.1;23.0;20.9;18;5.2;2.1
2020-11-25;12;0.0;915.7;3188.2;25.2;25.2;22.1;35;6.6;3.0
2020-11-25;13;0.0;915.0;3634.4;26.8;27.4;25.0;6;6.3;2.0
2020-11-25;14;0.0;914.3;3717.6;28.9;29.0;26.8;294;6.7;3.5
2020-11-25;15;0.0;913.3;3683.3;29.0;29.8;28.1;314;8.0;2.7
2020-11-25;16;0.0;912.4;3146.1;29.4;30.7;28.7;343;7.3;1.9
2020-11-25;17;0.0;911.7;3248.8;30.9;30.9;29.4;288;6.8;3.9
2020-11-25;18;0.0;911.2;2210.3;30.8;31.4;29.6;321;6.8;2.5
2020-11-25;19;0.0;911.2;1086.2;30.4;31.5;29.3;305;5.6;2.2
2020-11-25;20;0.0;911.2;755.4;26.3;30.8;26.2;102;5.8;3.1
2020-11-25;21;0.0;911.7;66.8;23.7;26.3;23.7;71;6.1;2.8
2020-11-26;10;0.0;912.6;1771.2;24.7;24.8;22.2;5;5.5;2.6
2020-11-26;11;0.0;912.9;2541.6;26.8;26.8;24.7;329;8.3;4.4
2020-11-26;12;0.0;913.1;3113.4;28.0;28.5;26.6;336;8.3;3.8
2020-11-26;13;0.0;912.8;3665.0;29.3;29.5;27.8;338;9.1;4.1
2020-11-26;14;0.0;912.1;3723.9;30.4;30.4;28.7;300;8.6;3.0
2020-11-26;15;0.0;911.7;2627.9;30.6;30.9;28.7;313;7.0;2.3
2020-11-26;16;0.0;910.9;3374.9;32.2;32.2;30.2;23;6.3;2.3
2020-11-26;17;0.0;910.1;2512.5;31.0;32.2;30.7;331;7.0;2.5
2020-11-26;18;0.0;909.6;1953.3;30.7;32.2;30.7;337;6.5;2.5
2020-11-26;19;0.0;909.7;1212.3;30.1;31.6;30.1;304;7.0;3.1
2020-11-26;20;0.0;910.4;444.8;28.9;30.4;28.9;269;6.3;1.3
2020-11-26;21;0.0;910.9;45.8;25.0;29.0;25.0;77;8.0;3.2
2020-11-27;10;0.4;915.1;423.3;19.1;19.1;18.5;81;2.9;1.6
2020-11-27;11;0.0;915.4;567.3;19.3;19.6;19.0;48;2.9;1.5
2020-11-27;12;0.0;915.7;863.4;20.6;21.0;19.1;48;4.6;2.1
2020-11-27;13;0.0;915.7;1417.1;22.3;22.7;20.6;60;4.6;1.6
2020-11-27;14;0.0;915.2;2249.4;23.5;24.7;22.3;94;6.8;2.6
2020-11-27;15;0.0;914.8;2193.5;24.0;24.7;23.3;81;6.4;3.3
2020-11-27;16;0.0;914.0;1061.8;23.3;24.4;22.5;86;8.1;3.5
2020-11-27;17;0.0;913.8;1051.2;23.4;23.5;22.1;95;8.1;3.8
2020-11-27;18;0.0;914.1;934.3;21.7;24.2;21.7;73;8.2;4.1
2020-11-27;19;0.0;914.3;482.8;21.1;21.9;21.1;98;7.6;2.2
2020-11-27;20;0.0;914.6;94.2;20.5;21.1;20.4;100;5.8;1.8
2020-11-27;21;0.0;915.0;5.9;20.2;20.5;20.1;80;4.9;1.6
2020-11-28;10;0.0;916.3;1375.9;21.1;21.9;20.6;83;4.5;2.1
2020-11-28;11;0.0;916.4;2449.8;23.2;23.4;21.0;66;6.2;2.7
2020-11-28;12;0.0;916.6;3060.9;24.0;24.4;23.0;69;5.8;2.6
2020-11-28;13;0.0;916.2;3511.3;25.1;25.3;23.5;76;6.7;2.8
2020-11-28;14;0.0;915.8;3597.4;26.1;26.5;24.8;49;6.8;2.8
2020-11-28;15;0.0;915.3;3756.8;26.9;27.3;25.2;78;6.5;2.8
2020-11-28;16;0.0;914.7;3565.5;27.2;27.4;26.5;87;6.7;3.0
2020-11-28;17;0.0;914.0;3124.0;27.4;28.2;26.8;64;7.6;3.5
2020-11-28;18;0.0;913.2;2389.0;26.3;27.5;25.9;98;8.8;4.0
2020-11-28;19;0.0;913.3;1575.0;25.0;26.5;24.8;75;8.8;3.6
2020-11-28;20;0.0;913.9;367.0;22.0;25.0;21.9;88;7.8;3.0
2020-11-28;21;0.0;915.0;30.2;20.5;22.0;20.4;81;7.8;2.7
2020-11-29;10;0.0;914.6;1251.0;22.3;22.3;19.3;16;2.3;0.4
2020-11-29;11;0.0;915.3;2319.2;24.1;25.4;22.3;224;4.4;2.0
2020-11-29;12;0.0;914.6;2058.6;24.1;25.0;23.0;209;8.4;2.5
2020-11-29;13;0.0;914.0;3623.4;25.7;26.4;23.9;240;6.0;1.9
2020-11-29;14;0.0;913.0;3679.6;27.0;27.6;25.4;281;5.8;2.0
2020-11-29;15;0.0;912.1;3340.1;28.7;28.8;27.0;319;7.7;2.7
2020-11-29;16;0.0;911.5;2862.6;28.8;29.8;28.3;297;7.8;2.7
2020-11-29;17;0.0;911.0;1940.4;28.6;29.7;28.3;239;7.3;2.5
2020-11-29;18;0.0;910.6;1236.8;27.9;29.0;27.9;212;5.2;1.7
2020-11-29;19;0.0;911.6;371.4;24.3;28.0;24.3;256;15.2;7.9
2020-11-29;20;13.0;911.9;54.2;20.5;24.3;17.4;239;18.3;2.7
2020-11-29;21;0.0;912.6;17.3;20.5;20.6;20.4;262;7.1;3.6
2020-11-30;10;0.0;912.2;577.0;21.0;21.2;19.9;347;2.4;0.1
2020-11-30;11;0.0;913.2;608.6;22.3;22.4;20.9;259;4.5;2.3
2020-11-30;12;0.0;913.4;1314.9;23.3;23.4;22.2;266;7.8;4.1
2020-11-30;13;0.0;912.9;1424.4;22.9;24.1;22.8;285;7.1;2.4
2020-11-30;14;0.0;912.4;1327.9;24.6;24.9;22.7;251;5.6;3.1
2020-11-30;15;0.0;912.2;1637.4;24.9;25.4;23.6;227;6.4;2.8
2020-11-30;16;0.0;911.8;1907.4;25.4;26.4;24.9;240;10.3;5.7
2020-11-30;17;0.0;911.6;1149.2;23.3;25.4;23.3;236;9.8;4.9
2020-11-30;18;0.0;911.0;1227.4;24.1;24.1;22.9;226;8.6;3.7
2020-11-30;19;0.0;910.7;673.7;23.3;24.1;23.2;244;7.4;2.8
2020-11-30;20;0.0;910.9;222.7;23.1;23.3;23.0;239;4.9;1.7
2020-11-30;21;0.0;911.3;29.2;22.6;23.1;22.5;150;3.5;0.6
2020-12-01;10;0.0;912.4;426.2;18.1;18.2;17.6;91;5.2;2.4
2020-12-01;11;0.0;912.9;1002.5;19.7;20.1;17.9;96;5.5;2.3
2020-12-01;12;0.0;913.3;832.4;19.7;20.3;19.6;61;4.9;2.1
2020-12-01;13;0.0;913.3;816.0;20.3;20.6;19.5;130;4.8;1.3
2020-12-01;14;0.0;912.9;655.1;20.1;20.4;19.5;117;4.4;1.8
2020-12-01;15;0.0;912.2;783.3;20.4;21.0;20.0;87;4.6;2.3
2020-12-01;16;0.0;911.7;555.0;20.8;21.1;20.4;111;4.6;1.6
2020-12-01;17;0.0;911.3;446.3;20.3;20.9;20.3;89;5.8;2.6
2020-12-01;18;0.0;911.0;515.2;20.5;20.7;20.1;108;5.4;2.6
2020-12-01;19;0.0;910.7;420.7;19.5;20.6;19.5;112;6.3;3.3
2020-12-01;20;0.0;910.8;240.4;19.1;19.6;19.1;99;7.2;3.0
2020-12-01;21;0.0;911.1;28.7;18.5;19.2;18.5;102;7.2;2.3
2020-12-02;10;0.0;911.6;1508.4;21.7;21.7;18.3;56;4.3;2.2
2020-12-02;11;0.0;912.1;2223.3;22.2;23.2;21.4;30;6.4;2.9
2020-12-02;12;0.0;912.0;1426.7;23.2;23.3;22.1;48;5.4;1.9
2020-12-02;13;0.0;911.7;1718.7;24.6;24.6;23.1;71;5.1;2.5
2020-12-02;14;0.0;911.2;2101.9;24.9;25.6;24.0;74;5.1;1.9
2020-12-02;15;0.0;910.5;2639.0;25.4;26.8;24.3;15;6.1;2.8
2020-12-02;16;0.0;909.7;1972.1;26.2;26.7;25.4;54;7.6;2.2
2020-12-02;17;0.0;908.4;1380.2;27.6;27.6;25.7;359;5.8;1.7
2020-12-02;18;0.0;907.2;2014.8;27.3;28.4;26.5;8;7.6;3.1
2020-12-02;19;0.0;906.9;1019.3;26.2;28.5;26.2;46;7.6;3.2
2020-12-02;20;0.0;906.7;294.6;23.9;26.3;23.9;88;5.7;2.9
2020-12-02;21;0.0;907.5;39.7;22.1;23.9;22.1;75;5.7;2.3
2020-12-03;10;1.2;908.8;81.1;17.0;17.1;16.5;5;3.5;1.6
2020-12-03;11;0.8;906.8;327.7;18.2;18.2;16.9;309;6.0;2.3
2020-12-03;12;0.2;907.6;756.7;20.2;20.4;18.2;271;11.1;5.0
2020-12-03;13;0.2;907.4;1342.5;21.0;21.1;18.8;271;11.8;5.1
2020-12-03;14;0.0;907.4;2182.2;22.2;22.3;21.0;271;11.0;5.9
2020-12-03;15;0.0;906.8;2149.9;23.3;23.7;22.2;283;12.8;5.3
2020-12-03;16;0.0;906.0;1243.5;22.9;23.3;22.7;276;14.8;7.4
2020-12-03;17;0.0;906.0;1251.2;23.0;23.1;22.6;282;14.8;6.9
2020-12-03;18;0.0;905.0;1926.8;24.7;25.1;22.8;297;12.8;6.2
2020-12-03;19;0.0;906.2;855.7;22.8;24.7;22.8;284;12.1;4.3
2020-12-03;20;0.0;906.7;295.2;21.8;22.8;21.8;279;10.8;3.6
2020-12-03;21;0.0;907.1;64.9;20.8;21.8;20.7;271;8.6;2.9
2020-12-04;10;0.0;912.5;1354.3;20.6;21.1;19.0;93;3.4;0.8
2020-12-04;11;0.0;912.8;2381.0;22.9;23.4;20.6;83;4.0;1.4
2020-12-04;12;0.0;912.5;2547.2;23.9;24.6;22.3;83;4.4;1.6
2020-12-04;13;0.0;912.5;2476.4;24.4;25.2;23.6;74;5.2;2.0
2020-12-04;14;0.0;912.3;2541.1;25.6;25.8;24.5;54;6.1;2.2
2020-12-04;15;0.0;912.0;1321.9;25.2;25.8;24.4;75;7.2;2.5
2020-12-04;16;0.0;911.6;1097.3;24.4;25.7;23.8;106;6.9;3.2
2020-12-04;17;0.4;911.5;476.2;20.6;24.5;20.6;85;7.2;2.3
2020-12-04;18;10.6;911.7;126.5;19.3;20.7;19.3;85;5.4;1.6
2020-12-04;19;3.2;912.2;123.6;18.8;19.3;18.6;125;4.1;0.8
2020-12-04;20;4.6;912.6;63.0;18.4;18.8;18.3;78;3.4;1.5
2020-12-04;21;2.0;912.9;12.8;18.3;18.7;18.3;95;3.7;1.8
2020-12-05;10;0.2;914.3;234.2;16.9;17.3;16.8;78;7.4;2.4
2020-12-05;11;0.0;914.9;284.4;16.7;17.2;16.6;71;8.2;3.1
2020-12-05;12;0.0;915.2;277.6;15.7;17.1;15.6;146;6.4;2.1
2020-12-05;13;0.8;915.3;305.7;14.9;15.8;14.9;122;6.1;2.5
2020-12-05;14;3.0;915.1;422.2;15.7;15.7;14.9;111;6.7;3.1
2020-12-05;15;1.8;914.9;373.2;16.4;16.4;15.7;84;6.7;2.2
2020-12-05;16;2.2;914.5;274.4;15.9;16.4;15.8;87;6.3;2.8
2020-12-05;17;2.4;913.9;244.4;15.5;16.1;15.5;89;6.3;2.8
2020-12-05;18;2.4;914.0;157.7;15.4;15.7;15.3;130;5.4;1.6
2020-12-05;19;3.2;914.0;114.2;15.2;15.7;15.2;127;5.9;1.9
2020-12-05;20;2.8;914.1;48.9;15.0;15.3;15.0;117;5.4;1.6
2020-12-05;21;3.0;914.6;9.6;15.1;15.2;15.0;92;6.5;2.9
2020-12-06;10;0.4;913.6;185.7;15.3;15.4;15.0;82;5.4;2.2
2020-12-06;11;2.0;913.8;268.2;15.5;15.6;15.2;96;5.5;2.4
2020-12-06;12;5.4;913.6;507.5;16.0;16.0;15.5;80;5.6;2.3
2020-12-06;13;2.2;913.8;367.0;16.2;16.3;15.8;240;5.6;0.0
2020-12-06;14;3.2;912.9;642.6;16.6;16.8;15.8;76;4.2;2.0
2020-12-06;15;1.2;912.6;696.4;16.8;16.9;16.4;80;5.9;2.7
2020-12-06;16;2.4;912.4;649.7;16.8;16.9;16.5;88;5.9;2.4
2020-12-06;17;0.6;912.2;416.8;17.0;17.0;16.5;91;5.5;0.8
2020-12-06;18;1.4;911.9;297.9;16.7;17.0;16.4;117;5.3;1.8
2020-12-06;19;0.0;911.8;413.4;16.4;16.8;16.3;115;5.6;1.9
2020-12-06;20;0.0;912.1;97.2;16.3;16.5;16.3;103;4.4;1.8
2020-12-06;21;0.0;912.5;60.8;15.9;16.4;15.9;99;6.5;3.1
2020-12-07;10;0.0;912.5;660.8;18.4;18.5;17.2;72;6.2;3.0
2020-12-07;11;0.0;912.8;898.7;19.2;19.3;18.3;83;6.6;2.8
2020-12-07;12;0.0;912.7;1787.1;21.1;21.2;19.2;73;7.8;2.5
2020-12-07;13;0.0;912.3;2642.4;21.7;23.3;20.3;88;7.3;3.4
2020-12-07;14;0.0;911.8;2542.3;22.3;22.9;21.3;77;7.6;3.8
2020-12-07;15;0.0;911.5;1494.4;22.3;22.5;21.3;69;7.9;3.2
2020-12-07;16;0.0;911.0;1316.5;22.1;22.5;21.7;86;6.2;1.8
2020-12-07;17;0.0;910.7;1011.2;21.3;22.5;21.1;95;6.0;2.0
2020-12-07;18;0.0;910.4;641.2;20.9;21.6;20.8;77;5.8;2.7
2020-12-07;19;0.0;910.4;681.7;20.2;21.2;20.1;68;5.6;2.8
2020-12-07;20;0.0;910.7;251.0;19.2;20.3;19.1;74;5.3;2.6
2020-12-07;21;0.0;911.3;71.1;18.6;19.3;18.6;71;6.2;2.1
2020-12-08;10;0.0;911.6;680.6;18.7;18.7;17.6;329;3.2;0.5
2020-12-08;11;0.0;911.8;1017.1;19.7;20.0;18.6;242;3.3;1.4
2020-12-08;12;0.0;911.8;1574.1;20.7;21.3;19.6;233;4.3;1.2
2020-12-08;13;0.0;911.4;2348.0;24.1;24.3;20.7;208;4.2;1.3
2020-12-08;14;0.0;910.9;3726.1;24.7;25.0;22.6;231;5.4;2.8
2020-12-08;15;0.0;910.3;3705.9;25.9;27.2;24.3;203;6.3;2.4
2020-12-08;16;0.0;909.7;2203.1;25.5;27.5;25.5;207;6.1;3.2
2020-12-08;17;0.0;909.1;1655.7;26.6;27.1;25.2;198;6.1;2.6
2020-12-08;18;0.0;908.9;1557.4;27.5;27.7;25.8;213;7.5;3.2
2020-12-08;19;0.0;909.0;1783.2;26.8;27.9;26.7;229;7.2;3.6
2020-12-08;20;0.0;909.3;922.9;25.2;27.3;25.2;119;6.7;1.8
2020-12-08;21;0.0;909.9;192.5;21.6;25.2;21.6;93;5.7;2.8
2020-12-09;10;0.0;911.7;1308.9;20.8;20.8;18.3;182;2.6;0.2
2020-12-09;11;0.0;912.2;2485.9;22.7;23.4;20.4;41;2.9;1.2
2020-12-09;12;0.0;912.3;3159.1;24.7;24.8;22.6;95;5.0;1.5
2020-12-09;13;0.0;911.9;3584.4;26.2;26.2;24.6;294;3.4;0.8
2020-12-09;14;0.0;911.3;2898.8;27.6;28.0;25.6;219;4.3;0.9
2020-12-09;15;0.0;910.6;2744.1;27.1;28.6;26.5;68;7.0;1.4
2020-12-09;16;0.0;910.8;717.0;21.4;27.2;21.4;59;11.7;4.2
2020-12-09;17;0.0;910.2;2284.4;24.1;24.4;20.4;73;11.7;4.0
2020-12-09;18;0.0;909.9;1959.7;23.5;24.9;23.2;70;7.5;3.8
2020-12-09;19;0.0;909.9;1419.6;22.6;24.3;22.5;77;7.5;3.7
2020-12-09;20;0.0;909.9;886.3;21.8;23.1;21.8;83;7.5;2.6
2020-12-09;21;0.0;910.6;38.0;20.2;21.8;20.2;85;7.2;3.0
2020-12-10;10;0.0;912.2;793.5;19.2;19.5;17.7;61;5.0;2.1
2020-12-10;11;0.0;912.6;1559.1;21.4;21.7;19.0;68;4.8;2.0
2020-12-10;12;0.0;912.4;1632.2;21.3;22.3;20.8;31;4.8;1.7
2020-12-10;13;0.0;912.1;2894.3;23.3;24.1;21.3;70;5.5;1.7
2020-12-10;14;0.0;911.8;2494.5;24.5;24.9;23.3;21;6.4;1.6
2020-12-10;15;0.0;911.1;2198.0;24.9;25.6;23.7;94;4.8;1.3
2020-12-10;16;0.0;910.5;2289.2;25.0;26.7;24.3;57;5.0;0.9
2020-12-10;17;0.0;909.8;2548.5;24.8;27.7;24.7;61;7.3;3.4
2020-12-10;18;0.0;909.2;1402.1;25.9;27.0;24.0;95;6.4;2.9
2020-12-10;19;0.0;909.2;1429.1;24.5;26.1;23.6;77;8.4;2.6
2020-12-10;20;0.0;909.3;799.1;22.2;24.5;22.2;74;8.6;3.1
2020-12-10;21;0.0;910.1;118.6;19.6;22.2;19.6;72;6.2;3.5
2020-12-11;10;0.0;911.4;1550.3;21.6;22.2;19.5;21;4.1;2.0
2020-12-11;11;0.0;911.6;2118.1;23.3;23.7;21.4;30;4.3;2.0
2020-12-11;12;0.0;911.8;2719.2;26.3;26.6;23.0;345;5.2;1.7
2020-12-11;13;0.0;911.7;3228.0;26.2;27.3;25.3;328;7.4;2.8
2020-12-11;14;0.0;911.4;3832.1;27.4;28.2;26.2;332;6.6;3.2
2020-12-11;15;0.0;910.7;3215.8;27.9;29.1;27.1;273;6.7;2.1
2020-12-11;16;0.0;910.1;2013.8;27.8;29.2;27.1;270;5.7;2.9
2020-12-11;17;0.0;909.8;1036.4;28.1;28.1;27.1;255;5.2;1.9
2020-12-11;18;0.0;909.4;2290.9;26.4;29.4;25.7;49;10.6;3.7
2020-12-11;19;0.0;909.2;1564.7;26.6;27.3;26.2;36;8.0;3.6
2020-12-11;20;0.0;909.2;954.5;25.0;27.0;25.0;26;7.2;2.7
2020-12-11;21;0.0;910.2;101.7;23.2;25.0;23.2;66;6.0;2.5
2020-12-12;10;0.0;912.1;1486.0;23.1;23.2;20.4;264;4.3;2.1
2020-12-12;11;0.0;911.8;2627.6;25.2;25.6;23.0;288;4.9;2.5
2020-12-12;12;0.0;911.9;2277.0;25.7;26.3;24.8;261;6.5;2.8
2020-12-12;13;0.0;911.7;2949.6;26.8;27.1;24.7;271;5.5;1.5
2020-12-12;14;0.0;911.2;2863.4;28.6;28.6;26.2;304;5.3;2.1
2020-12-12;15;0.0;910.3;4073.8;30.2;30.2;27.8;22;5.3;0.9
2020-12-12;16;0.0;909.3;3874.4;30.1;31.0;29.2;354;5.5;1.9
2020-12-12;17;0.0;908.5;2947.1;29.3;31.8;29.3;355;5.1;1.5
2020-12-12;18;0.0;907.8;1048.7;29.7;30.4;28.8;35;5.2;1.7
2020-12-12;19;0.0;908.1;999.4;29.2;30.6;28.9;292;4.2;1.3
2020-12-12;20;0.0;908.9;329.3;25.3;29.9;25.3;75;9.1;4.8
2020-12-12;21;0.0;910.2;22.1;23.9;25.4;23.8;76;9.6;4.1
2020-12-13;10;0.0;911.2;1772.3;22.3;22.4;20.4;311;6.0;1.9
2020-12-13;11;0.0;911.3;2407.1;24.2;24.2;22.1;296;7.3;3.5
2020-12-13;12;0.0;911.2;2138.6;24.1;25.4;23.4;294;8.3;3.4
2020-12-13;13;0.0;911.1;2138.5;24.7;25.1;24.0;295;9.4;4.0
2020-12-13;14;0.0;910.4;2479.8;25.6;26.5;24.7;292;9.4;3.8
